DeviceLogId,DownloadDate,DeviceId,UserId,LogDate,Direction,AttDirection,C1,C2,C3,C4,C5,C6,C7,WorkCode,UpdateFlag,IsApproved,EmployeeImage,FileName,Longitude,Latitude,CreatedDate,LastModifiedDate,LocationAddress,BodyTemperature,IsMaskOn
43794,12/01/2020 11:27:06,23,HR/EN/1673,11/30/2020 16:30:28,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:27:06,NULL,NULL,0,0
43793,12/01/2020 11:27:06,23,HR/EN/1673,11/30/2020 16:30:18,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:27:06,NULL,NULL,0,0
30582,12/01/2020 11:06:44,24,HR/EN/1510,11/30/2020 16:30:00,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30581,12/01/2020 11:06:44,24,HR/EN/1510,11/30/2020 16:29:58,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30580,12/01/2020 11:06:44,24,HR/EN/1510,11/30/2020 16:29:56,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30579,12/01/2020 11:06:44,24,HR/EN/1500,11/30/2020 16:29:29,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30578,12/01/2020 11:06:44,24,HR/EN/1500,11/30/2020 16:29:27,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30577,12/01/2020 11:06:44,24,HR/EN/1500,11/30/2020 16:29:26,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30576,12/01/2020 11:06:44,24,HR/EN/1500,11/30/2020 16:29:24,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30575,12/01/2020 11:06:44,24,HR/EN/1500,11/30/2020 16:29:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
82459,12/01/2020 12:30:17,19,PUC63,11/30/2020 16:29:19,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82458,12/01/2020 12:30:17,19,PUC63,11/30/2020 16:29:15,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82457,12/01/2020 12:30:17,19,PUC85,11/30/2020 16:29:04,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82456,12/01/2020 12:30:17,19,PUC85,11/30/2020 16:28:57,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82455,12/01/2020 12:30:17,19,HR/EN/1060,11/30/2020 16:28:43,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82454,12/01/2020 12:30:17,19,HR/EN/1060,11/30/2020 16:28:40,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
29475,12/01/2020 11:05:54,21,HR/EN/0977,11/30/2020 16:27:05,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:54,NULL,NULL,0,0
29474,12/01/2020 11:05:54,21,HR/EN/0977,11/30/2020 16:27:03,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:54,NULL,NULL,0,0
29431,12/01/2020 11:05:51,21,HR/EN/0977,11/30/2020 16:27:01,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
29430,12/01/2020 11:05:51,21,HR/EN/0977,11/30/2020 16:26:59,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
29429,12/01/2020 11:05:51,21,HR/EN/0977,11/30/2020 16:26:57,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
29428,12/01/2020 11:05:51,21,HR/EN/0977,11/30/2020 16:26:55,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
31537,12/01/2020 11:07:41,36,HR/EN/1147,11/30/2020 16:26:54,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
29427,12/01/2020 11:05:51,21,HR/EN/0977,11/30/2020 16:26:53,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
31536,12/01/2020 11:07:41,36,HR/EN/1147,11/30/2020 16:26:52,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31535,12/01/2020 11:07:41,36,HR/EN/1147,11/30/2020 16:26:50,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31534,12/01/2020 11:07:41,36,HR/EN/1755,11/30/2020 16:26:29,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31533,12/01/2020 11:07:41,36,HR/EN/1755,11/30/2020 16:26:27,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
82453,12/01/2020 12:30:17,19,HR/EN/1587,11/30/2020 16:26:02,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82452,12/01/2020 12:30:17,19,HR/EN/1587,11/30/2020 16:25:56,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
29426,12/01/2020 11:05:51,21,HR/EN/0977,11/30/2020 16:25:51,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
29425,12/01/2020 11:05:51,21,HR/EN/0977,11/30/2020 16:25:49,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
29424,12/01/2020 11:05:51,21,HR/EN/0977,11/30/2020 16:25:47,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
31532,12/01/2020 11:07:41,36,HR/EN/1115,11/30/2020 16:25:44,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31531,12/01/2020 11:07:41,36,HR/EN/1115,11/30/2020 16:25:42,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31530,12/01/2020 11:07:41,36,HR/EN/1115,11/30/2020 16:25:40,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
32403,12/01/2020 11:09:22,22,HR/EN/1624,11/30/2020 16:25:04,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:22,NULL,NULL,0,0
31529,12/01/2020 11:07:41,36,HR/EN/1712,11/30/2020 16:23:48,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31528,12/01/2020 11:07:41,36,HR/EN/1712,11/30/2020 16:23:43,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31527,12/01/2020 11:07:41,36,HR/EN/1712,11/30/2020 16:23:39,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31526,12/01/2020 11:07:41,36,HR/EN/1712,11/30/2020 16:23:38,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
32402,12/01/2020 11:09:21,22,HR/EN/1624,11/30/2020 16:22:51,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:22,NULL,NULL,0,0
32401,12/01/2020 11:09:21,22,HR/EN/1624,11/30/2020 16:22:50,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:21,NULL,NULL,0,0
32400,12/01/2020 11:09:18,22,HR/EN/1624,11/30/2020 16:22:48,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32399,12/01/2020 11:09:18,22,HR/EN/1698,11/30/2020 16:22:34,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32398,12/01/2020 11:09:18,22,HR/EN/1698,11/30/2020 16:22:32,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
82451,12/01/2020 12:30:17,19,HR/EN/1204,11/30/2020 16:22:32,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
32397,12/01/2020 11:09:18,22,HR/EN/1698,11/30/2020 16:22:31,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
82450,12/01/2020 12:30:17,19,HR/EN/1204,11/30/2020 16:22:30,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
32396,12/01/2020 11:09:18,22,HR/EN/1698,11/30/2020 16:22:23,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32395,12/01/2020 11:09:18,22,HR/EN/1698,11/30/2020 16:22:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32394,12/01/2020 11:09:18,22,HR/EN/1216,11/30/2020 16:21:51,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32393,12/01/2020 11:09:18,22,HR/EN/1216,11/30/2020 16:21:49,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
37064,12/01/2020 11:19:50,25,HR/EN/1732,11/30/2020 16:20:41,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
30574,12/01/2020 11:06:44,24,HR/EN/0321,11/30/2020 16:20:38,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
37063,12/01/2020 11:19:50,25,HR/EN/1732,11/30/2020 16:20:37,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
30573,12/01/2020 11:06:44,24,HR/EN/0321,11/30/2020 16:20:36,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
37062,12/01/2020 11:19:50,25,HR/EN/1732,11/30/2020 16:20:31,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37061,12/01/2020 11:19:50,25,HR/EN/1578,11/30/2020 16:19:53,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37060,12/01/2020 11:19:50,25,HR/EN/1578,11/30/2020 16:19:51,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37059,12/01/2020 11:19:50,25,HR/EN/1578,11/30/2020 16:19:49,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
31525,12/01/2020 11:07:41,36,HR/EN/1736,11/30/2020 16:19:30,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31524,12/01/2020 11:07:41,36,HR/EN/1736,11/30/2020 16:19:28,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31523,12/01/2020 11:07:41,36,HR/EN/1736,11/30/2020 16:19:26,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31522,12/01/2020 11:07:41,36,HR/EN/1736,11/30/2020 16:19:24,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31521,12/01/2020 11:07:41,36,HR/EN/1740,11/30/2020 16:17:42,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31520,12/01/2020 11:07:41,36,HR/EN/1740,11/30/2020 16:17:40,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31519,12/01/2020 11:07:41,36,HR/EN/1740,11/30/2020 16:17:38,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31518,12/01/2020 11:07:41,36,HR/EN/1740,11/30/2020 16:17:36,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31517,12/01/2020 11:07:41,36,HR/EN/1740,11/30/2020 16:17:35,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
82449,12/01/2020 12:30:17,19,HR/EN/1592,11/30/2020 16:17:31,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82448,12/01/2020 12:30:17,19,HR/EN/1592,11/30/2020 16:17:27,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
43792,12/01/2020 11:27:06,23,HR/EN/1718,11/30/2020 16:16:50,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:27:06,NULL,NULL,0,0
43791,12/01/2020 11:26:58,23,HR/EN/1718,11/30/2020 16:16:48,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
43790,12/01/2020 11:26:58,23,HR/EN/1718,11/30/2020 16:16:46,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
32392,12/01/2020 11:09:18,22,HR/EN/0280,11/30/2020 16:16:38,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32391,12/01/2020 11:09:18,22,HR/EN/0280,11/30/2020 16:16:37,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32390,12/01/2020 11:09:18,22,HR/EN/0280,11/30/2020 16:16:35,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32389,12/01/2020 11:09:18,22,HR/EN/1601,11/30/2020 16:16:27,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32388,12/01/2020 11:09:18,22,HR/EN/1601,11/30/2020 16:16:25,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
21962,12/01/2020 10:53:35,38,HR/EN/1691,11/30/2020 16:15:36,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
21961,12/01/2020 10:53:35,38,HR/EN/1691,11/30/2020 16:15:34,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
21960,12/01/2020 10:53:35,38,HR/EN/1691,11/30/2020 16:15:32,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
31516,12/01/2020 11:07:41,36,HR/EN/1720,11/30/2020 16:15:24,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31515,12/01/2020 11:07:41,36,HR/EN/1720,11/30/2020 16:15:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31514,12/01/2020 11:07:41,36,HR/EN/1720,11/30/2020 16:15:21,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:41,NULL,NULL,0,0
31471,12/01/2020 11:07:37,36,HR/EN/1720,11/30/2020 16:15:19,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
31470,12/01/2020 11:07:37,36,HR/EN/1720,11/30/2020 16:15:16,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
82447,12/01/2020 12:30:17,19,HR/EN/0791,11/30/2020 16:15:10,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
30572,12/01/2020 11:06:44,24,HR/EN/1058,11/30/2020 16:15:09,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
82446,12/01/2020 12:30:17,19,HR/EN/0791,11/30/2020 16:15:07,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
30571,12/01/2020 11:06:44,24,HR/EN/1058,11/30/2020 16:15:01,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
82445,12/01/2020 12:30:17,19,HR/EN/0534,11/30/2020 16:15:01,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
30570,12/01/2020 11:06:44,24,HR/EN/1058,11/30/2020 16:14:59,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
82444,12/01/2020 12:30:17,19,HR/EN/0534,11/30/2020 16:14:58,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
30569,12/01/2020 11:06:44,24,HR/EN/1058,11/30/2020 16:14:52,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30568,12/01/2020 11:06:44,24,HR/EN/1058,11/30/2020 16:14:48,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
37058,12/01/2020 11:19:50,25,HR/EN/1597,11/30/2020 16:14:45,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37057,12/01/2020 11:19:50,25,HR/EN/1597,11/30/2020 16:14:43,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37056,12/01/2020 11:19:50,25,HR/EN/1597,11/30/2020 16:14:41,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37055,12/01/2020 11:19:50,25,HR/EN/1597,11/30/2020 16:14:39,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
30567,12/01/2020 11:06:44,24,HR/EN/1520,11/30/2020 16:14:14,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30566,12/01/2020 11:06:44,24,HR/EN/1520,11/30/2020 16:14:12,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30565,12/01/2020 11:06:44,24,HR/EN/1520,11/30/2020 16:14:10,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
82443,12/01/2020 12:30:17,19,HR/EN/1708,11/30/2020 16:13:43,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82442,12/01/2020 12:30:17,19,HR/EN/1708,11/30/2020 16:13:40,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82441,12/01/2020 12:30:17,19,HR/EN/1215,11/30/2020 16:13:27,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
82440,12/01/2020 12:30:17,19,HR/EN/1215,11/30/2020 16:13:23,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
30564,12/01/2020 11:06:44,24,HR/EN/1514,11/30/2020 16:13:20,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30563,12/01/2020 11:06:44,24,HR/EN/1514,11/30/2020 16:13:18,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
43789,12/01/2020 11:26:58,23,HR/EN/0962,11/30/2020 16:12:57,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
43788,12/01/2020 11:26:58,23,HR/EN/0962,11/30/2020 16:12:55,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
43787,12/01/2020 11:26:58,23,HR/EN/0962,11/30/2020 16:12:50,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
43786,12/01/2020 11:26:58,23,HR/EN/0962,11/30/2020 16:12:47,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
43785,12/01/2020 11:26:58,23,HR/EN/0614,11/30/2020 16:12:25,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
43784,12/01/2020 11:26:58,23,HR/EN/0614,11/30/2020 16:12:23,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
82439,12/01/2020 12:30:17,19,PUC84,11/30/2020 16:12:23,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:17,NULL,NULL,0,0
43783,12/01/2020 11:26:58,23,HR/EN/0614,11/30/2020 16:12:21,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
43782,12/01/2020 11:26:58,23,HR/EN/1610,11/30/2020 16:11:59,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
43781,12/01/2020 11:26:58,23,HR/EN/1610,11/30/2020 16:11:57,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
30562,12/01/2020 11:06:44,24,HR/EN/1012,11/30/2020 16:11:55,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
